# zspec, RA, DEC, mu, mg, mr, mi, mz, logExp, logDev, pz_zebra, pz_NN, pz_NN_Err
5.320000000000000284e-01 3.336202799999999797e+02 9.461100000000000065e-01 2.233099999999999952e+01 2.246600000000000108e+01 2.124200000000000088e+01 2.069999999999999929e+01 2.029200000000000159e+01 4.000000000000000000e+00 4.000000000000000000e+00 5.424999999999999822e-01 4.391700000000000048e-01 8.698999999999999788e-02
5.330000000000000293e-01 2.142155199999999979e+02 5.261482999999999777e+01 2.260500000000000043e+01 2.214699999999999847e+01 2.115899999999999892e+01 2.046499999999999986e+01 2.098999999999999844e+01 9.400000000000000000e+01 7.600000000000000000e+01 5.875000000000000222e-01 3.799899999999999944e-01 1.533799999999999886e-01
5.330000000000000293e-01 2.145991699999999867e+02 5.247885000000000133e+01 2.414099999999999824e+01 2.195100000000000051e+01 2.106200000000000117e+01 2.089499999999999957e+01 2.110300000000000153e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.625000000000000111e-01 5.594799999999999773e-01 7.484999999999999987e-02
5.330000000000000293e-01 3.341434699999999793e+02 6.209799999999999764e-01 2.469999999999999929e+01 2.232199999999999918e+01 2.154799999999999827e+01 2.094600000000000151e+01 2.046300000000000097e+01 6.000000000000000000e+00 1.000000000000000000e+01 5.949999999999999734e-01 4.351700000000000013e-01 7.759000000000000619e-02
5.330000000000000293e-01 2.141144500000000050e+02 5.223089000000000226e+01 -1.459999999999999909e-01 2.268400000000000105e+01 2.129100000000000037e+01 2.072500000000000142e+01 2.138800000000000168e+01 7.000000000000000000e+00 8.000000000000000000e+00 2.399999999999999911e-01 2.500100000000000100e-01 1.094299999999999995e-01
5.330000000000000293e-01 3.339666700000000219e+02 7.469400000000000484e-01 -5.399999999999999939e-02 2.267899999999999849e+01 2.077199999999999847e+01 1.973400000000000176e+01 1.951000000000000156e+01 8.000000000000000000e+01 4.100000000000000000e+01 5.224999999999999645e-01 5.032299999999999551e-01 2.742999999999999952e-02
5.330000000000000293e-01 3.341970900000000029e+02 5.709999999999999520e-01 2.185200000000000031e+01 2.163899999999999935e+01 2.077899999999999991e+01 2.024899999999999878e+01 2.023499999999999943e+01 1.010000000000000000e+02 6.500000000000000000e+01 5.875000000000000222e-01 5.290099999999999802e-01 7.532999999999999419e-02
5.330000000000000293e-01 2.141667600000000107e+02 5.229314999999999714e+01 2.209900000000000020e+01 2.198100000000000165e+01 2.024399999999999977e+01 1.924399999999999977e+01 1.879599999999999937e+01 1.340000000000000000e+02 3.800000000000000000e+01 6.225000000000000533e-01 5.394799999999999596e-01 3.230999999999999844e-02
5.332999999999999963e-01 3.514724699999999871e+02 1.533200000000000118e-01 2.121799999999999997e+01 2.001200000000000045e+01 1.946499999999999986e+01 1.922700000000000031e+01 1.891199999999999903e+01 5.500000000000000000e+01 2.172000000000000000e+03 1.100000000000000006e-01 1.580600000000000060e-01 5.088999999999999774e-02
5.333200000000000163e-01 3.527264700000000062e+02 2.573300000000000032e-01 2.216400000000000148e+01 2.206200000000000117e+01 2.101999999999999957e+01 2.048000000000000043e+01 1.997899999999999920e+01 1.500000000000000000e+01 9.000000000000000000e+00 5.600000000000000533e-01 4.174599999999999977e-01 1.268799999999999928e-01
5.340000000000000302e-01 2.145989500000000021e+02 5.249960000000000093e+01 2.456099999999999994e+01 2.182100000000000151e+01 2.077499999999999858e+01 2.049800000000000111e+01 2.003000000000000114e+01 1.870000000000000000e+02 1.870000000000000000e+02 3.099999999999999978e-01 5.103600000000000358e-01 9.331000000000000405e-02
5.340000000000000302e-01 3.339643500000000245e+02 6.647600000000000176e-01 2.286299999999999955e+01 2.252700000000000102e+01 2.150600000000000023e+01 2.104899999999999949e+01 2.095599999999999952e+01 1.700000000000000000e+01 3.100000000000000000e+01 4.774999999999999800e-01 5.154800000000000493e-01 1.059800000000000048e-01
5.340000000000000302e-01 2.145960300000000132e+02 5.248198000000000008e+01 2.280600000000000094e+01 2.265800000000000125e+01 2.135399999999999920e+01 2.107000000000000028e+01 2.112800000000000011e+01 6.000000000000000000e+00 2.500000000000000000e+01 4.199999999999999845e-01 3.492700000000000249e-01 7.698000000000000675e-02
5.340000000000000302e-01 3.335515599999999949e+02 7.680700000000000305e-01 2.209900000000000020e+01 2.413299999999999912e+01 2.152899999999999991e+01 2.091300000000000026e+01 2.085600000000000165e+01 1.700000000000000000e+01 1.400000000000000000e+01 5.675000000000000044e-01 5.752000000000000446e-01 1.091000000000000025e-01
5.340000000000000302e-01 3.337454200000000242e+02 6.044899999999999718e-01 2.370299999999999940e+01 2.253900000000000148e+01 2.057900000000000063e+01 1.976000000000000156e+01 1.918799999999999883e+01 1.060000000000000000e+02 1.210000000000000000e+02 4.675000000000000266e-01 5.592399999999999594e-01 5.145999999999999880e-02
5.340000000000000302e-01 3.335218300000000227e+02 4.375800000000000245e-01 2.243400000000000105e+01 2.183599999999999852e+01 2.107799999999999940e+01 2.065800000000000125e+01 2.039199999999999946e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.324999999999999734e-01 4.550600000000000200e-01 1.240699999999999997e-01
5.340000000000000302e-01 2.137356399999999894e+02 5.214479999999999649e+01 2.438100000000000023e+01 2.170899999999999963e+01 2.082400000000000162e+01 2.052299999999999969e+01 2.037000000000000099e+01 1.600000000000000000e+01 1.040000000000000000e+02 2.550000000000000044e-01 3.351899999999999880e-01 1.359899999999999998e-01
5.342200000000000282e-01 3.758362000000000336e+01 6.295300000000000340e-01 -4.929999999999999938e-01 2.289499999999999957e+01 2.099299999999999855e+01 2.038500000000000156e+01 2.005799999999999983e+01 3.900000000000000000e+01 1.100000000000000000e+01 4.050000000000000266e-01 3.662900000000000045e-01 8.996999999999999442e-02
5.343700000000000117e-01 3.802640999999999849e+01 6.161100000000000465e-01 2.018199999999999861e+01 1.907700000000000173e+01 1.838800000000000168e+01 1.798799999999999955e+01 1.774599999999999866e+01 1.295000000000000000e+03 9.999000000000000000e+03 1.900000000000000022e-01 1.164499999999999980e-01 3.352999999999999731e-02
5.350000000000000311e-01 3.339922799999999938e+02 3.941500000000000004e-01 2.515500000000000114e+01 2.221799999999999997e+01 2.071000000000000085e+01 1.962399999999999878e+01 1.924699999999999989e+01 4.500000000000000000e+01 4.000000000000000000e+00 5.749999999999999556e-01 5.711100000000000065e-01 3.708999999999999797e-02
5.350000000000000311e-01 3.348626899999999864e+02 7.252100000000000213e-01 2.201500000000000057e+01 2.253999999999999915e+01 2.127299999999999969e+01 2.095100000000000051e+01 2.096399999999999864e+01 7.000000000000000000e+00 1.900000000000000000e+01 4.675000000000000266e-01 4.643599999999999950e-01 6.868000000000000493e-02
5.350000000000000311e-01 3.349884200000000192e+02 9.284099999999999575e-01 2.418100000000000094e+01 2.235800000000000054e+01 2.085399999999999920e+01 2.012800000000000011e+01 1.964799999999999969e+01 1.130000000000000000e+02 7.400000000000000000e+01 4.575000000000000178e-01 4.648800000000000154e-01 3.817000000000000254e-02
5.350000000000000311e-01 3.339127599999999916e+02 1.177049999999999930e+00 2.199099999999999966e+01 2.203000000000000114e+01 2.107400000000000162e+01 2.085399999999999920e+01 2.052400000000000091e+01 1.000000000000000000e+00 4.000000000000000000e+00 4.525000000000000133e-01 4.328600000000000225e-01 1.365000000000000102e-01
5.350000000000000311e-01 3.345091499999999769e+02 6.862700000000000466e-01 2.365500000000000114e+01 2.232600000000000051e+01 2.135200000000000031e+01 2.104599999999999937e+01 2.069699999999999918e+01 8.000000000000000000e+00 1.700000000000000000e+01 2.974999999999999867e-01 4.111500000000000155e-01 1.108999999999999986e-01
5.354799999999999560e-01 3.520123699999999758e+02 2.098200000000000065e-01 2.241199999999999903e+01 2.152599999999999980e+01 2.046099999999999852e+01 2.001999999999999957e+01 1.967200000000000060e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.625000000000000222e-01 4.680000000000000271e-01 1.066200000000000064e-01
5.356400000000000050e-01 3.829099999999999682e+01 6.748699999999999699e-01 2.245200000000000173e+01 2.209499999999999886e+01 2.102700000000000102e+01 2.047800000000000153e+01 2.000499999999999901e+01 1.000000000000000000e+00 1.300000000000000000e+01 5.574999999999999956e-01 4.366599999999999926e-01 1.018300000000000038e-01
5.358300000000000285e-01 3.524621099999999956e+02 -3.273999999999999827e-02 2.340299999999999869e+01 2.182400000000000162e+01 2.042599999999999838e+01 1.931099999999999994e+01 1.883399999999999963e+01 9.000000000000000000e+00 4.000000000000000000e+00 6.925000000000000044e-01 5.870300000000000518e-01 3.805999999999999661e-02
5.358600000000000030e-01 3.533065000000000282e+02 2.039300000000000002e-01 2.121799999999999997e+01 2.163299999999999912e+01 2.081299999999999883e+01 2.019999999999999929e+01 2.105900000000000105e+01 1.574000000000000000e+03 1.713000000000000000e+03 5.999999999999999778e-01 nan -9.999000000000000000e+03
5.359099999999999975e-01 3.817705000000000126e+01 8.051099999999999923e-01 2.272700000000000031e+01 2.174699999999999989e+01 2.080499999999999972e+01 1.978300000000000125e+01 1.971999999999999886e+01 1.300000000000000000e+01 1.300000000000000000e+01 7.299999999999999822e-01 5.223100000000000520e-01 4.324999999999999678e-02
5.360000000000000320e-01 2.141878499999999974e+02 5.236330999999999847e+01 -7.009999999999999565e-01 2.279599999999999937e+01 2.136100000000000065e+01 2.096000000000000085e+01 2.082100000000000151e+01 9.000000000000000000e+00 7.000000000000000000e+00 3.425000000000000266e-01 3.918699999999999961e-01 9.075999999999999346e-02
5.360000000000000320e-01 3.353752600000000257e+02 1.699299999999999977e-01 2.225100000000000122e+01 2.198999999999999844e+01 2.051300000000000168e+01 1.979500000000000171e+01 1.928399999999999892e+01 6.000000000000000000e+00 4.000000000000000000e+00 6.075000000000000400e-01 3.923499999999999766e-01 5.340999999999999914e-02
5.361900000000000555e-01 3.691713000000000022e+01 5.871300000000000407e-01 2.215099999999999980e+01 2.074200000000000088e+01 2.039799999999999969e+01 1.966100000000000136e+01 1.857499999999999929e+01 1.600000000000000000e+01 2.200000000000000000e+01 1.217500000000000027e+00 3.940799999999999859e-01 1.025999999999999968e-01
5.364299999999999624e-01 3.529363200000000234e+02 1.158200000000000063e-01 2.029400000000000048e+01 1.903300000000000125e+01 1.849899999999999878e+01 1.815700000000000003e+01 1.791900000000000048e+01 2.490000000000000000e+02 9.999000000000000000e+03 8.000000000000000167e-02 1.073800000000000032e-01 3.280999999999999889e-02
5.370000000000000329e-01 3.340799700000000030e+02 7.945400000000000240e-01 -1.640000000000000069e-01 2.263700000000000045e+01 2.115299999999999869e+01 2.045299999999999940e+01 2.001399999999999935e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000111e-01 nan nan
5.370000000000000329e-01 3.345107100000000173e+02 6.894500000000000073e-01 -3.420000000000000262e-01 2.269600000000000151e+01 2.178600000000000136e+01 2.157199999999999918e+01 2.108299999999999841e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.300000000000000100e-01 5.306600000000000206e-01 9.700999999999999901e-02
5.375999999999999668e-01 3.532862999999999829e+02 2.009799999999999920e-01 2.341600000000000037e+01 2.172400000000000020e+01 2.065099999999999980e+01 2.019099999999999895e+01 2.006500000000000128e+01 0.000000000000000000e+00 4.000000000000000000e+00 4.274999999999999911e-01 4.485299999999999843e-01 9.085000000000000020e-02
5.376100000000000323e-01 3.533441599999999880e+02 5.199000000000000149e-02 -6.290000000000000036e-01 2.250300000000000011e+01 2.111199999999999832e+01 2.134900000000000020e+01 2.077700000000000102e+01 2.000000000000000000e+00 1.900000000000000000e+01 3.125000000000000000e-01 2.722499999999999920e-01 9.647000000000000020e-02
5.378699999999999593e-01 3.721305000000000263e+01 5.463400000000000478e-01 -6.310000000000000053e-01 2.230999999999999872e+01 2.109100000000000108e+01 2.030799999999999983e+01 1.984299999999999997e+01 5.000000000000000000e+00 8.000000000000000000e+00 4.924999999999999933e-01 5.431599999999999762e-01 7.022000000000000464e-02
5.380000000000000338e-01 3.343037600000000111e+02 3.416100000000000247e-01 2.912999999999999901e+01 2.244200000000000017e+01 2.134299999999999997e+01 2.094900000000000162e+01 2.056299999999999883e+01 6.000000000000000000e+00 5.000000000000000000e+00 4.774999999999999800e-01 4.233899999999999886e-01 1.068800000000000028e-01
5.380000000000000338e-01 3.353666900000000055e+02 -3.024999999999999911e-02 2.354200000000000159e+01 2.273100000000000165e+01 2.161599999999999966e+01 2.135300000000000153e+01 -6.710000000000000409e-01 7.000000000000000000e+00 7.000000000000000000e+00 4.299999999999999933e-01 nan -9.999000000000000000e+03
5.380000000000000338e-01 2.148620300000000043e+02 5.298257000000000261e+01 2.167999999999999972e+01 2.157400000000000162e+01 2.057100000000000151e+01 2.022500000000000142e+01 1.990800000000000125e+01 2.000000000000000000e+00 3.300000000000000000e+01 4.699999999999999734e-01 4.545399999999999996e-01 8.129999999999999727e-02
5.383799999999999697e-01 3.759261999999999659e+01 5.505299999999999638e-01 2.227700000000000102e+01 2.168199999999999861e+01 2.070799999999999841e+01 2.035500000000000043e+01 2.008999999999999986e+01 0.000000000000000000e+00 5.000000000000000000e+00 4.274999999999999911e-01 5.005399999999999849e-01 1.060900000000000037e-01
5.384100000000000552e-01 3.534693899999999758e+02 3.608999999999999708e-02 -5.869999999999999662e-01 2.173699999999999832e+01 2.086899999999999977e+01 2.026500000000000057e+01 2.040200000000000102e+01 2.200000000000000000e+01 2.000000000000000000e+00 1.325000000000000067e-01 2.909300000000000219e-01 9.464000000000000190e-02
5.390000000000000346e-01 2.135712900000000047e+02 5.202224999999999966e+01 -3.699999999999999817e-02 2.248300000000000054e+01 2.147400000000000020e+01 2.070499999999999829e+01 2.012900000000000134e+01 1.200000000000000000e+01 9.000000000000000000e+00 5.124999999999999556e-01 5.599899999999999878e-01 1.321599999999999997e-01
5.390000000000000346e-01 3.343758100000000013e+02 5.238800000000000123e-01 2.418100000000000094e+01 2.366300000000000026e+01 2.162699999999999889e+01 2.105099999999999838e+01 2.096799999999999997e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.400000000000000022e-01 5.950999999999999623e-01 1.032799999999999968e-01
5.390000000000000346e-01 3.334587799999999902e+02 -4.816000000000000142e-02 2.473699999999999832e+01 2.268100000000000094e+01 2.117000000000000171e+01 2.027299999999999969e+01 1.946900000000000119e+01 3.000000000000000000e+00 2.000000000000000000e+00 8.525000000000000355e-01 6.091400000000000148e-01 6.597000000000000086e-02
5.390000000000000346e-01 3.353161000000000058e+02 -1.885799999999999976e-01 2.234100000000000108e+01 2.168700000000000117e+01 2.035699999999999932e+01 1.962800000000000011e+01 1.919999999999999929e+01 1.410000000000000000e+02 2.900000000000000000e+02 6.324999999999999512e-01 4.653399999999999759e-01 8.711000000000000687e-02
5.390000000000000346e-01 3.335492399999999975e+02 6.585499999999999687e-01 2.320899999999999963e+01 2.269699999999999918e+01 2.151399999999999935e+01 2.090099999999999980e+01 2.050499999999999901e+01 1.700000000000000000e+01 7.000000000000000000e+00 5.775000000000000133e-01 4.577800000000000202e-01 1.056799999999999962e-01
5.393299999999999761e-01 3.820841999999999672e+01 7.220999999999999641e-01 2.217299999999999827e+01 2.161400000000000077e+01 2.079500000000000171e+01 2.028300000000000125e+01 2.013100000000000023e+01 6.500000000000000000e+01 1.320000000000000000e+02 5.725000000000000089e-01 4.968299999999999939e-01 8.266999999999999349e-02
5.395699999999999941e-01 3.679513000000000034e+01 4.963199999999999834e-01 2.253800000000000026e+01 2.154100000000000037e+01 2.088899999999999935e+01 2.034499999999999886e+01 2.045499999999999829e+01 4.000000000000000000e+00 5.900000000000000000e+01 5.899999999999999689e-01 4.142399999999999971e-01 9.934999999999999387e-02
